12, 0, 236,164
14, 1, 84,180
2, 1, 176,2036
2, 1, 192,2036
2, 1, 208,2036
2, 1, 224,2036
2, 1, 240,2040
2, 1, 272,1396
22, 0, 164,1108
22, 0, 164,1080
22, 0, 164,1052
22, 0, 164,1024
16, 0, 240,712
8, 1, 176,724
13, 1, 128,144
13, 1, 144,144
13, 1, 160,144
2, 1, 104,16
2, 1, 120,16
2, 1, 136,16
2, 1, 152,16
2, 1, 168,16
2, 1, 276,1872
2, 1, 300,1924
2, 1, 88,1968
2, 1, 296,1784
2, 1, 84,1644
2, 1, 280,1600
2, 1, 124,1540
2, 1, 308,1444
2, 1, 272,1332
2, 1, 276,1160
2, 1, 100,1168
2, 1, 288,872
2, 1, 132,848
2, 1, 288,808
2, 1, 196,784
2, 1, 108,700
2, 1, 260,660
2, 1, 200,612
2, 1, 280,588
2, 1, 300,532
2, 1, 156,520
2, 1, 288,452
2, 1, 264,356
2, 1, 104,352
2, 1, 264,312
2, 1, 188,300
2, 1, 300,144
2, 1, 136,84
2, 0, 280,64
/
16, 0, 264,1928
2, 1, 76,1920
2, 1, 100,1948
2, 1, 112,1928
2, 1, 248,1892
2, 1, 232,1916
2, 1, 212,1932
11, 1, 268,1800
6, 1, 208,1824
11, 1, 148,1676
8, 1, 208,1616
6, 1, 232,1712
6, 1, 184,1712
6, 1, 208,1680
8, 1, 108,1616
2, 1, 224,1588
2, 1, 240,1592
2, 1, 256,1588
2, 1, 104,1588
2, 1, 128,1588
2, 1, 148,1604
11, 1, 268,1568
11, 1, 148,1568
2, 1, 268,1552
2, 1, 244,1552
2, 1, 80,1552
2, 1, 96,1552
2, 1, 112,1552
12, 0, 192,1504
12, 0, 220,1504
12, 0, 216,1472
12, 0, 192,1456
2, 1, 260,1464
2, 1, 244,1488
2, 1, 264,1504
2, 1, 276,1484
2, 1, 124,1480
13, 1, 48,1432
0, 1, 72,1076
0, 1, 92,1080
0, 1, 112,1080
13, 1, 268,1088
1, 0, 224,1128
1, 0, 208,1144
1, 0, 192,1160
1, 0, 176,1176
13, 1, 112,1044
13, 1, 96,1040
13, 1, 96,1008
13, 1, 96,992
0, 1, 276,1020
0, 1, 276,1004
0, 1, 276,988
3, 1, 52,1076
3, 1, 260,996
8, 1, 280,960
8, 1, 200,960
8, 1, 216,992
8, 1, 176,992
8, 1, 80,992
8, 1, 112,960
12, 0, 252,880
14, 1, 176,896
12, 0, 252,832
16, 1, 140,788
11, 1, 248,604
8, 1, 176,624
1, 0, 192,608
6, 1, 204,536
16, 0, 204,488
6, 1, 280,484
6, 1, 116,484
11, 1, 252,468
11, 0, 140,472
6, 1, 200,440
13, 1, 252,440
13, 1, 140,440
13, 1, 268,944
13, 1, 96,936
3, 1, 96,896
3, 1, 96,848
3, 1, 96,824
13, 1, 96,872
13, 1, 252,392
13, 1, 260,360
13, 1, 84,316
13, 1, 264,304
11, 1, 252,256
11, 1, 236,256
14, 1, 144,184
14, 1, 176,184
16, 0, 124,808
11, 1, 148,1856
11, 1, 268,1736
11, 1, 268,1616
22, 0, 272,1352
3, 1, 180,1292
3, 1, 196,1292
3, 1, 212,1292
13, 1, 228,1268
13, 1, 204,1252
3, 1, 156,1240
3, 1, 116,1216
13, 1, 236,1208
3, 1, 208,1188
20, 0, 188,812
20, 0, 228,804
20, 0, 208,780
20, 0, 244,768
20, 0, 204,744
20, 0, 232,740
20, 0, 208,716
20, 0, 228,712
20, 0, 204,684
20, 0, 228,680
22, 0, 252,136
22, 0, 112,84
21, 0, 140,412
21, 0, 156,412
21, 0, 172,412
21, 0, 188,412
21, 0, 136,288
21, 0, 152,288
21, 0, 168,288
21, 0, 184,288
21, 0, 172,376
21, 0, 188,376
21, 0, 204,376
21, 0, 224,376
21, 0, 152,332
21, 0, 188,332
21, 0, 204,332
21, 0, 168,332
11, 1, 232,220
2, 1, 196,1964
2, 1, 116,1792
2, 1, 212,1780
2, 1, 308,1712
2, 1, 76,1672
2, 1, 212,1404
2, 1, 88,1376
2, 1, 304,1376
2, 1, 292,1324
22, 0, 64,1156
22, 0, 308,908
20, 0, 268,724
20, 0, 268,708
20, 0, 248,692
20, 0, 184,696
20, 0, 164,704
20, 0, 152,720
20, 0, 156,736
20, 0, 168,752
20, 0, 184,756
20, 0, 200,764
20, 0, 224,772
20, 0, 268,748
2, 1, 40,580
2, 1, 60,580
2, 1, 80,580
5, 0, 296,660
5, 0, 80,660
5, 0, 324,432
5, 0, 76,436
5, 0, 292,192
5, 0, 64,240
22, 0, 244,40
/
